model,quantization,num_claims,empty_claims,num_tokens,topic,cat,f1@median
qwen2.5_72b,fp8,30,False,717,Shin Jea-hwan,very rare,0.0273972602739726
qwen2.5_72b,fp8,4,False,661,Francisco Urroz,very rare,0.0
qwen2.5_72b,fp8,0,True,0,Martha Cunz,very rare,0.0
qwen2.5_72b,fp8,47,False,538,Mateo Correa Magallanes,very rare,0.04444444444444444
qwen2.5_72b,fp8,0,True,0,Annie Landouw,very rare,0.0
qwen2.5_72b,fp8,45,False,544,Michael Folorunsho,very rare,0.0
qwen2.5_72b,fp8,48,False,604,Billy Conigliaro,very rare,0.04395604395604396
qwen2.5_72b,fp8,0,True,0,Kion Smith,very rare,0.0
qwen2.5_72b,fp8,42,False,561,Rui Campos,very rare,0.023529411764705882
qwen2.5_72b,fp8,44,False,620,Grayston Burgess,very rare,0.1379310344827586
qwen2.5_72b,fp8,39,False,679,Sayaka Ando,very rare,0.024390243902439025
qwen2.5_72b,fp8,24,False,508,Michael H. Schneider Sr.,very rare,0.029850746268656712
qwen2.5_72b,fp8,44,False,706,Raffaele Maiello,very rare,0.04597701149425287
qwen2.5_72b,fp8,70,False,843,Kaká,very freq,0.7719298245614035
qwen2.5_72b,fp8,76,False,802,George Washington,very freq,0.8031496062992126
qwen2.5_72b,fp8,70,False,783,Quincy Jones,very freq,0.8235294117647058
qwen2.5_72b,fp8,55,False,740,Stephanie Beatriz,very freq,0.2857142857142857
qwen2.5_72b,fp8,45,False,685,Eric Winter,very freq,0.18181818181818182
qwen2.5_72b,fp8,87,False,961,Bob Marley,very freq,0.8552631578947367
qwen2.5_72b,fp8,94,False,1072,Fidel Castro,very freq,0.8466257668711656
qwen2.5_72b,fp8,53,False,675,PewDiePie,very freq,0.5416666666666665
qwen2.5_72b,fp8,34,False,556,Sage Stallone,very freq,0.3116883116883117
qwen2.5_72b,fp8,62,False,752,Idris Elba,very freq,0.7238095238095238
qwen2.5_72b,fp8,50,False,766,Robert Whittaker (fighter),very freq,0.4946236559139785
qwen2.5_72b,fp8,59,False,734,Ralph Macchio,very freq,0.47058823529411764
qwen2.5_72b,fp8,58,False,723,Joji (musician),very freq,0.31683168316831684
qwen2.5_72b,fp8,63,False,798,Dr. Dre,very freq,0.5471698113207547
qwen2.5_72b,fp8,74,False,677,Nelson Mandela,very freq,0.8064516129032258
qwen2.5_72b,fp8,82,False,787,Idi Amin,very freq,0.624
qwen2.5_72b,gptq-int4,41,False,598,Fumiko Kaneko,medium,0.2142857142857143
qwen2.5_72b,gptq-int4,0,True,0,Jeff Beukeboom,medium,0.0
qwen2.5_72b,gptq-int4,40,False,599,Marli Renfro,medium,0.09638554216867469
qwen2.5_72b,gptq-int4,62,False,664,Gubby Allen,medium,0.28571428571428575
qwen2.5_72b,gptq-int4,55,False,632,"Tracy Somerset, Duchess of Beaufort",medium,0.08163265306122448
qwen2.5_72b,gptq-int4,48,False,655,Phil Vickery (rugby union),medium,0.15384615384615388
qwen2.5_72b,gptq-int4,76,False,748,Joe McGinniss,medium,0.5714285714285714
qwen2.5_72b,gptq-int4,45,False,476,George Eacker,medium,0.1590909090909091
qwen2.5_72b,gptq-int4,48,False,705,Yuu Watase,medium,0.3956043956043956
qwen2.5_72b,gptq-int4,53,False,654,Bobby Thomson,medium,0.3541666666666667
qwen2.5_72b,gptq-int4,40,False,590,Fifi Cooper,medium,0.024096385542168672
qwen2.5_72b,gptq-int4,53,False,676,Charmion King,medium,0.0
qwen2.5_72b,gptq-int4,67,False,751,Pogo (musician),medium,0.14545454545454545
qwen2.5_72b,gptq-int4,7,False,623,Sam Michael,medium,0.0
qwen2.5_72b,gptq-int4,41,False,620,Andreea Marin,medium,0.1904761904761905
qwen2.5_72b,gptq-int4,47,False,682,Frank Middlemass,medium,0.11111111111111112
qwen2.5_72b,gptq-int4,1,False,161,Billy Snedden,medium,0.0
qwen2.5_72b,gptq-int4,38,False,578,Loo Kum Zee,very rare,0.024691358024691357
qwen2.5_72b,gptq-int4,0,True,0,Daniel Alexander Cameron,very rare,0.0
qwen2.5_72b,gptq-int4,0,True,0,Sandra Pisani,very rare,0.0
qwen2.5_72b,gptq-int4,50,False,674,Settimo Mineo,very rare,0.08602150537634408
qwen2.5_72b,gptq-int4,24,False,646,Shin Jea-hwan,very rare,0.20895522388059704
qwen2.5_72b,gptq-int4,4,False,617,Francisco Urroz,very rare,0.0
qwen2.5_72b,gptq-int4,0,True,0,Martha Cunz,very rare,0.0
qwen2.5_72b,gptq-int4,29,False,505,Mateo Correa Magallanes,very rare,0.05555555555555555
qwen2.5_72b,gptq-int4,0,True,0,Annie Landouw,very rare,0.0
qwen2.5_72b,gptq-int4,70,False,820,Michael Folorunsho,very rare,0.0
qwen2.5_72b,gptq-int4,48,False,665,Billy Conigliaro,very rare,0.02197802197802198
qwen2.5_72b,gptq-int4,1,False,128,Kion Smith,very rare,0.0
qwen2.5_72b,gptq-int4,41,False,546,Rui Campos,very rare,0.11904761904761905
qwen2.5_72b,gptq-int4,55,False,763,Grayston Burgess,very rare,0.08163265306122448
qwen2.5_72b,gptq-int4,35,False,611,Sayaka Ando,very rare,0.0
qwen2.5_72b,gptq-int4,33,False,575,Michael H. Schneider Sr.,very rare,0.0
qwen2.5_72b,gptq-int4,58,False,791,Raffaele Maiello,very rare,0.0
qwen2.5_72b,gptq-int4,78,False,921,Kaká,very freq,0.7107438016528926
qwen2.5_72b,gptq-int4,63,False,690,George Washington,very freq,0.8545454545454546
qwen2.5_72b,gptq-int4,73,False,741,Quincy Jones,very freq,0.773109243697479
qwen2.5_72b,gptq-int4,47,False,679,Stephanie Beatriz,very freq,0.24444444444444444
qwen2.5_72b,gptq-int4,49,False,691,Eric Winter,very freq,0.17391304347826086
qwen2.5_72b,gptq-int4,79,False,995,Bob Marley,very freq,0.8873239436619719
qwen2.5_72b,gptq-int4,71,False,788,Fidel Castro,very freq,0.8360655737704918
qwen2.5_72b,gptq-int4,57,False,773,PewDiePie,very freq,0.5
qwen2.5_72b,gptq-int4,27,False,387,Sage Stallone,very freq,0.2
qwen2.5_72b,gptq-int4,71,False,910,Idris Elba,very freq,0.3684210526315789
qwen2.5_72b,gptq-int4,47,False,735,Robert Whittaker (fighter),very freq,0.6222222222222222
qwen2.5_72b,gptq-int4,49,False,708,Ralph Macchio,very freq,0.391304347826087
qwen2.5_72b,gptq-int4,40,False,963,Joji (musician),very freq,0.3132530120481927
qwen2.5_72b,gptq-int4,69,False,881,Dr. Dre,very freq,0.7787610619469026
qwen2.5_72b,gptq-int4,82,False,846,Nelson Mandela,very freq,0.8689655172413793
qwen2.5_72b,gptq-int4,76,False,774,Idi Amin,very freq,0.5546218487394958
qwen2.5_72b,gptq-int8,55,False,722,Fumiko Kaneko,medium,0.2857142857142857
qwen2.5_72b,gptq-int8,0,True,0,Jeff Beukeboom,medium,0.0
qwen2.5_72b,gptq-int8,52,False,614,Marli Renfro,medium,0.08421052631578947
qwen2.5_72b,gptq-int8,62,False,762,Gubby Allen,medium,0.26666666666666666
qwen2.5_72b,gptq-int8,62,False,684,"Tracy Somerset, Duchess of Beaufort",medium,0.13333333333333333
qwen2.5_72b,gptq-int8,49,False,681,Phil Vickery (rugby union),medium,0.13043478260869565
qwen2.5_72b,gptq-int8,59,False,711,Joe McGinniss,medium,0.5490196078431372
qwen2.5_72b,gptq-int8,34,False,341,George Eacker,medium,0.15584415584415584
qwen2.5_72b,gptq-int8,63,False,804,Yuu Watase,medium,0.32075471698113206
qwen2.5_72b,gptq-int8,41,False,553,Bobby Thomson,medium,0.35714285714285715
qwen2.5_72b,gptq-int8,40,False,613,Fifi Cooper,medium,0.024096385542168672
qwen2.5_72b,gptq-int8,32,False,649,Charmion King,medium,0.05333333333333333
qwen2.5_72b,gptq-int8,45,False,706,Pogo (musician),medium,0.1590909090909091
qwen2.5_72b,gptq-int8,44,False,637,Sam Michael,medium,0.1379310344827586
qwen2.5_72b,gptq-int8,41,False,524,Andreea Marin,medium,0.09523809523809525
qwen2.5_72b,gptq-int8,26,False,497,Frank Middlemass,medium,0.028985507246376812
qwen2.5_72b,gptq-int8,39,False,551,Billy Snedden,medium,0.07317073170731707
qwen2.5_72b,gptq-int8,52,False,636,Loo Kum Zee,very rare,0.042105263157894736
qwen2.5_72b,gptq-int8,26,False,577,Daniel Alexander Cameron,very rare,0.0
qwen2.5_72b,gptq-int8,41,False,739,Sandra Pisani,very rare,0.0
qwen2.5_72b,gptq-int8,73,False,822,Settimo Mineo,very rare,0.1896551724137931
qwen2.5_72b,gptq-int8,45,False,600,Shin Jea-hwan,very rare,0.022727272727272728
qwen2.5_72b,gptq-int8,0,True,0,Francisco Urroz,very rare,0.0
qwen2.5_72b,gptq-int8,0,True,0,Martha Cunz,very rare,0.0
qwen2.5_72b,gptq-int8,43,False,526,Mateo Correa Magallanes,very rare,0.0
qwen2.5_72b,gptq-int8,0,True,0,Annie Landouw,very rare,0.0
qwen2.5_72b,gptq-int8,39,False,603,Michael Folorunsho,very rare,0.0975609756097561
qwen2.5_72b,gptq-int8,52,False,677,Billy Conigliaro,very rare,0.0
qwen2.5_72b,gptq-int8,0,True,0,Kion Smith,very rare,0.0
qwen2.5_72b,gptq-int8,58,False,710,Rui Campos,very rare,0.0
qwen2.5_72b,gptq-int8,29,False,540,Grayston Burgess,very rare,0.027777777777777776
qwen2.5_72b,gptq-int8,41,False,660,Sayaka Ando,very rare,0.0
qwen2.5_72b,gptq-int8,25,False,502,Michael H. Schneider Sr.,very rare,0.0
qwen2.5_72b,gptq-int8,49,False,720,Raffaele Maiello,very rare,0.10869565217391304
qwen2.5_72b,gptq-int8,78,False,898,Kaká,very freq,0.694214876033058
qwen2.5_72b,gptq-int8,96,False,968,George Washington,very freq,0.7770700636942676
qwen2.5_72b,gptq-int8,62,False,726,Quincy Jones,very freq,0.6285714285714286
qwen2.5_72b,gptq-int8,54,False,772,Stephanie Beatriz,very freq,0.3711340206185567
qwen2.5_72b,gptq-int8,41,False,623,Eric Winter,very freq,0.1904761904761905
qwen2.5_72b,gptq-int8,69,False,790,Bob Marley,very freq,0.85
qwen2.5_72b,gptq-int8,81,False,860,Fidel Castro,very freq,0.8671328671328672
qwen2.5_72b,gptq-int8,61,False,670,PewDiePie,very freq,0.4807692307692308
qwen2.5_72b,gptq-int8,31,False,366,Sage Stallone,very freq,0.3513513513513513
qwen2.5_72b,gptq-int8,57,False,850,Idris Elba,very freq,0.58
qwen2.5_72b,gptq-int8,41,False,764,Robert Whittaker (fighter),very freq,0.2619047619047619
qwen2.5_72b,gptq-int8,68,False,731,Ralph Macchio,very freq,0.48648648648648646
qwen2.5_72b,gptq-int8,63,False,754,Joji (musician),very freq,0.5094339622641509
qwen2.5_72b,gptq-int8,69,False,857,Dr. Dre,very freq,0.75
qwen2.5_72b,gptq-int8,67,False,721,Nelson Mandela,very freq,0.8035714285714287
qwen2.5_72b,gptq-int8,71,False,729,Idi Amin,very freq,0.6491228070175438
qwen2.5_7b,awq-int4,0,True,0,Fumiko Kaneko,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Jeff Beukeboom,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Marli Renfro,medium,0.0
qwen2.5_7b,awq-int4,47,False,484,Gubby Allen,medium,0.08888888888888888
qwen2.5_7b,awq-int4,38,False,499,"Tracy Somerset, Duchess of Beaufort",medium,0.09876543209876543
qwen2.5_7b,awq-int4,49,False,510,Phil Vickery (rugby union),medium,0.10869565217391304
qwen2.5_7b,awq-int4,50,False,554,Joe McGinniss,medium,0.3225806451612903
qwen2.5_7b,awq-int4,0,True,0,George Eacker,medium,0.0
qwen2.5_7b,awq-int4,46,False,584,Yuu Watase,medium,0.2696629213483146
qwen2.5_7b,awq-int4,52,False,582,Bobby Thomson,medium,0.29473684210526313
qwen2.5_7b,awq-int4,0,True,0,Fifi Cooper,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Charmion King,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Pogo (musician),medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Sam Michael,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Andreea Marin,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Frank Middlemass,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Billy Snedden,medium,0.0
qwen2.5_7b,awq-int4,0,True,0,Loo Kum Zee,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Daniel Alexander Cameron,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Sandra Pisani,very rare,0.0
qwen2.5_7b,awq-int4,42,False,513,Settimo Mineo,very rare,0.047058823529411764
qwen2.5_7b,awq-int4,0,True,0,Shin Jea-hwan,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Francisco Urroz,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Martha Cunz,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Mateo Correa Magallanes,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Annie Landouw,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Michael Folorunsho,very rare,0.0
qwen2.5_7b,awq-int4,52,False,687,Billy Conigliaro,very rare,0.10526315789473685
qwen2.5_7b,awq-int4,0,True,0,Kion Smith,very rare,0.0
qwen2.5_7b,awq-int4,10,False,482,Rui Campos,very rare,0.0
qwen2.5_7b,awq-int4,0,True,0,Grayston Burgess,very rare,0.0
qwen2.5_7b,awq-int4,12,False,410,Sayaka Ando,very rare,0.03636363636363636
qwen2.5_7b,awq-int4,0,True,0,Michael H. Schneider Sr.,very rare,0.0
qwen2.5_7b,awq-int4,1,False,117,Raffaele Maiello,very rare,0.0
qwen2.5_7b,awq-int4,44,False,584,Kaká,very freq,0.367816091954023
qwen2.5_7b,awq-int4,84,False,796,George Washington,very freq,0.6141732283464567
qwen2.5_7b,awq-int4,58,False,624,Quincy Jones,very freq,0.5148514851485148
qwen2.5_7b,awq-int4,28,False,321,Stephanie Beatriz,very freq,0.22535211267605632
qwen2.5_7b,awq-int4,0,True,0,Eric Winter,very freq,0.0
qwen2.5_7b,awq-int4,76,False,789,Bob Marley,very freq,0.8125000000000001
qwen2.5_7b,awq-int4,50,False,518,Fidel Castro,very freq,0.6881720430107526
qwen2.5_7b,awq-int4,52,False,540,PewDiePie,very freq,0.3578947368421052
qwen2.5_7b,awq-int4,66,False,726,Sage Stallone,very freq,0.5137614678899082
qwen2.5_7b,awq-int4,53,False,677,Idris Elba,very freq,0.27083333333333326
qwen2.5_7b,awq-int4,38,False,654,Robert Whittaker (fighter),very freq,0.2222222222222222
qwen2.5_7b,awq-int4,52,False,605,Ralph Macchio,very freq,0.3578947368421052
qwen2.5_7b,awq-int4,46,False,492,Joji (musician),very freq,0.38202247191011235
qwen2.5_7b,awq-int4,63,False,735,Dr. Dre,very freq,0.6226415094339623
qwen2.5_7b,awq-int4,81,False,856,Nelson Mandela,very freq,0.8979591836734693
qwen2.5_7b,awq-int4,63,False,701,Idi Amin,very freq,0.4716981132075471
qwen2.5_7b,bf16,0,True,0,Fumiko Kaneko,medium,0.0
qwen2.5_7b,bf16,2,False,84,Jeff Beukeboom,medium,0.08888888888888888
qwen2.5_7b,bf16,0,True,0,Marli Renfro,medium,0.0
qwen2.5_7b,bf16,37,False,450,Gubby Allen,medium,0.17500000000000002
qwen2.5_7b,bf16,27,False,646,"Tracy Somerset, Duchess of Beaufort",medium,0.05714285714285714
qwen2.5_7b,bf16,36,False,478,Phil Vickery (rugby union),medium,0.1518987341772152
qwen2.5_7b,bf16,60,False,731,Joe McGinniss,medium,0.29126213592233013
qwen2.5_7b,bf16,3,False,105,George Eacker,medium,0.0
qwen2.5_7b,bf16,54,False,686,Yuu Watase,medium,0.3505154639175258
qwen2.5_7b,bf16,35,False,413,Bobby Thomson,medium,0.23076923076923075
qwen2.5_7b,bf16,0,True,0,Fifi Cooper,medium,0.0
qwen2.5_7b,bf16,0,True,0,Charmion King,medium,0.0
qwen2.5_7b,bf16,2,False,105,Pogo (musician),medium,0.0
qwen2.5_7b,bf16,0,True,0,Sam Michael,medium,0.0
qwen2.5_7b,bf16,0,True,0,Andreea Marin,medium,0.0
qwen2.5_7b,bf16,0,True,0,Frank Middlemass,medium,0.0
qwen2.5_7b,bf16,0,True,0,Billy Snedden,medium,0.0
qwen2.5_7b,bf16,0,True,0,Loo Kum Zee,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Daniel Alexander Cameron,very rare,0.0
qwen2.5_7b,bf16,29,False,458,Sandra Pisani,very rare,0.05555555555555555
qwen2.5_7b,bf16,41,False,432,Settimo Mineo,very rare,0.07142857142857142
qwen2.5_7b,bf16,0,True,0,Shin Jea-hwan,very rare,0.0
qwen2.5_7b,bf16,7,False,421,Francisco Urroz,very rare,0.0
qwen2.5_7b,bf16,1,False,99,Martha Cunz,very rare,0.04545454545454545
qwen2.5_7b,bf16,0,True,0,Mateo Correa Magallanes,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Annie Landouw,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Michael Folorunsho,very rare,0.0
qwen2.5_7b,bf16,58,False,614,Billy Conigliaro,very rare,0.0594059405940594
qwen2.5_7b,bf16,0,True,0,Kion Smith,very rare,0.0
qwen2.5_7b,bf16,7,False,463,Rui Campos,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Grayston Burgess,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Sayaka Ando,very rare,0.0
qwen2.5_7b,bf16,0,True,0,Michael H. Schneider Sr.,very rare,0.0
qwen2.5_7b,bf16,5,False,517,Raffaele Maiello,very rare,0.041666666666666664
qwen2.5_7b,bf16,58,False,641,Kaká,very freq,0.297029702970297
qwen2.5_7b,bf16,53,False,597,George Washington,very freq,0.7708333333333334
qwen2.5_7b,bf16,71,False,899,Quincy Jones,very freq,0.5789473684210527
qwen2.5_7b,bf16,34,False,393,Stephanie Beatriz,very freq,0.2597402597402597
qwen2.5_7b,bf16,0,True,0,Eric Winter,very freq,0.0
qwen2.5_7b,bf16,57,False,645,Bob Marley,very freq,0.9038461538461539
qwen2.5_7b,bf16,56,False,561,Fidel Castro,very freq,0.9019607843137255
qwen2.5_7b,bf16,37,False,345,PewDiePie,very freq,0.4
qwen2.5_7b,bf16,54,False,533,Sage Stallone,very freq,0.5360824742268042
qwen2.5_7b,bf16,53,False,758,Idris Elba,very freq,0.3125
qwen2.5_7b,bf16,32,False,675,Robert Whittaker (fighter),very freq,0.24
qwen2.5_7b,bf16,50,False,598,Ralph Macchio,very freq,0.3225806451612903
qwen2.5_7b,bf16,42,False,587,Joji (musician),very freq,0.35294117647058826
qwen2.5_7b,bf16,65,False,783,Dr. Dre,very freq,0.7037037037037038
qwen2.5_7b,bf16,69,False,719,Nelson Mandela,very freq,0.8403361344537814
qwen2.5_7b,bf16,64,False,690,Idi Amin,very freq,0.6728971962616822
qwen2.5_7b,bnb-int4,0,True,0,Fumiko Kaneko,medium,0.0
qwen2.5_7b,bnb-int4,2,False,105,Jeff Beukeboom,medium,0.0
qwen2.5_7b,bnb-int4,0,True,0,Marli Renfro,medium,0.0
qwen2.5_7b,bnb-int4,39,False,488,Gubby Allen,medium,0.14634146341463414
qwen2.5_7b,bnb-int4,20,False,546,"Tracy Somerset, Duchess of Beaufort",medium,0.031746031746031744
qwen2.5_7b,bnb-int4,51,False,633,Phil Vickery (rugby union),medium,0.10638297872340426
qwen2.5_7b,bnb-int4,51,False,634,Joe McGinniss,medium,0.276595744680851
qwen2.5_7b,bnb-int4,2,False,106,George Eacker,medium,0.04444444444444444
qwen2.5_7b,bnb-int4,51,False,671,Yuu Watase,medium,0.29787234042553196
qwen2.5_7b,bnb-int4,45,False,555,Bobby Thomson,medium,0.20454545454545459
qwen2.5_7b,bnb-int4,1,False,127,Fifi Cooper,medium,0.0
qwen2.5_7b,bnb-int4,2,False,102,Charmion King,medium,0.04444444444444444
qwen2.5_7b,bnb-int4,5,False,129,Pogo (musician),medium,0.08333333333333333
qwen2.5_7b,bnb-int4,0,True,0,Sam Michael,medium,0.0
qwen2.5_7b,bnb-int4,0,True,0,Andreea Marin,medium,0.0
qwen2.5_7b,bnb-int4,0,True,0,Frank Middlemass,medium,0.0
qwen2.5_7b,bnb-int4,0,True,0,Billy Snedden,medium,0.0
qwen2.5_7b,bnb-int4,0,True,0,Loo Kum Zee,very rare,0.0
qwen2.5_7b,bnb-int4,0,True,0,Daniel Alexander Cameron,very rare,0.0
qwen2.5_7b,bnb-int4,0,True,0,Sandra Pisani,very rare,0.0
qwen2.5_7b,bnb-int4,58,False,696,Settimo Mineo,very rare,0.039603960396039604
qwen2.5_7b,bnb-int4,1,False,96,Shin Jea-hwan,very rare,0.04545454545454545
qwen2.5_7b,bnb-int4,0,True,0,Francisco Urroz,very rare,0.0
qwen2.5_7b,bnb-int4,1,False,98,Martha Cunz,very rare,0.04545454545454545
qwen2.5_7b,bnb-int4,0,True,0,Mateo Correa Magallanes,very rare,0.0
qwen2.5_7b,bnb-int4,0,True,0,Annie Landouw,very rare,0.0
qwen2.5_7b,bnb-int4,2,False,79,Michael Folorunsho,very rare,0.04444444444444444
qwen2.5_7b,bnb-int4,41,False,477,Billy Conigliaro,very rare,0.07142857142857142
qwen2.5_7b,bnb-int4,0,True,0,Kion Smith,very rare,0.0
qwen2.5_7b,bnb-int4,0,True,0,Rui Campos,very rare,0.0
qwen2.5_7b,bnb-int4,0,True,0,Grayston Burgess,very rare,0.0
qwen2.5_7b,bnb-int4,0,True,0,Sayaka Ando,very rare,0.0
qwen2.5_7b,bnb-int4,0,True,0,Michael H. Schneider Sr.,very rare,0.0
qwen2.5_7b,bnb-int4,0,True,0,Raffaele Maiello,very rare,0.0
qwen2.5_7b,bnb-int4,42,False,521,Kaká,very freq,0.3058823529411765
qwen2.5_7b,bnb-int4,64,False,691,George Washington,very freq,0.8148148148148148
qwen2.5_7b,bnb-int4,72,False,782,Quincy Jones,very freq,0.591304347826087
qwen2.5_7b,bnb-int4,31,False,426,Stephanie Beatriz,very freq,0.3513513513513513
qwen2.5_7b,bnb-int4,0,True,0,Eric Winter,very freq,0.0
qwen2.5_7b,bnb-int4,64,False,719,Bob Marley,very freq,0.7289719626168225
qwen2.5_7b,bnb-int4,38,False,424,Fidel Castro,very freq,0.6913580246913581
qwen2.5_7b,bnb-int4,44,False,538,PewDiePie,very freq,0.367816091954023
qwen2.5_7b,bnb-int4,58,False,644,Sage Stallone,very freq,0.5544554455445545
qwen2.5_7b,bnb-int4,52,False,678,Idris Elba,very freq,0.29473684210526313
qwen2.5_7b,bnb-int4,37,False,592,Robert Whittaker (fighter),very freq,0.25
qwen2.5_7b,bnb-int4,57,False,586,Ralph Macchio,very freq,0.41999999999999993
qwen2.5_7b,bnb-int4,42,False,511,Joji (musician),very freq,0.1176470588235294
qwen2.5_7b,bnb-int4,71,False,726,Dr. Dre,very freq,0.7192982456140351
qwen2.5_7b,bnb-int4,91,False,952,Nelson Mandela,very freq,0.840764331210191
qwen2.5_7b,bnb-int4,52,False,547,Idi Amin,very freq,0.5684210526315789
qwen2.5_7b,fp8,0,True,0,Fumiko Kaneko,medium,0.0
qwen2.5_7b,fp8,1,False,114,Jeff Beukeboom,medium,0.04545454545454545
qwen2.5_7b,fp8,0,True,0,Marli Renfro,medium,0.0
qwen2.5_7b,fp8,40,False,447,Gubby Allen,medium,0.09638554216867469
qwen2.5_7b,fp8,12,False,406,"Tracy Somerset, Duchess of Beaufort",medium,0.03636363636363636
qwen2.5_7b,fp8,37,False,418,Phil Vickery (rugby union),medium,0.17500000000000002
qwen2.5_7b,fp8,52,False,540,Joe McGinniss,medium,0.25263157894736843
qwen2.5_7b,fp8,2,False,112,George Eacker,medium,0.04444444444444444
qwen2.5_7b,fp8,41,False,694,Yuu Watase,medium,0.2857142857142857
qwen2.5_7b,fp8,57,False,660,Bobby Thomson,medium,0.18
qwen2.5_7b,fp8,0,True,0,Fifi Cooper,medium,0.0
qwen2.5_7b,fp8,31,False,568,Charmion King,medium,0.05405405405405405
qwen2.5_7b,fp8,1,False,74,Pogo (musician),medium,0.0
qwen2.5_7b,fp8,0,True,0,Sam Michael,medium,0.0
qwen2.5_7b,fp8,0,True,0,Andreea Marin,medium,0.0
qwen2.5_7b,fp8,48,False,562,Frank Middlemass,medium,0.08791208791208792
qwen2.5_7b,fp8,0,True,0,Billy Snedden,medium,0.0
qwen2.5_7b,fp8,0,True,0,Loo Kum Zee,very rare,0.0
qwen2.5_7b,fp8,0,True,0,Daniel Alexander Cameron,very rare,0.0
qwen2.5_7b,fp8,40,False,536,Sandra Pisani,very rare,0.14457831325301204
qwen2.5_7b,fp8,43,False,507,Settimo Mineo,very rare,0.04651162790697674
qwen2.5_7b,fp8,0,True,0,Shin Jea-hwan,very rare,0.0
qwen2.5_7b,fp8,3,False,502,Francisco Urroz,very rare,0.0
qwen2.5_7b,fp8,1,False,102,Martha Cunz,very rare,0.04545454545454545
qwen2.5_7b,fp8,0,True,0,Mateo Correa Magallanes,very rare,0.0
qwen2.5_7b,fp8,0,True,0,Annie Landouw,very rare,0.0
qwen2.5_7b,fp8,0,True,0,Michael Folorunsho,very rare,0.0
qwen2.5_7b,fp8,38,False,502,Billy Conigliaro,very rare,0.04938271604938271
qwen2.5_7b,fp8,0,True,0,Kion Smith,very rare,0.0
qwen2.5_7b,fp8,16,False,531,Rui Campos,very rare,0.0
qwen2.5_7b,fp8,0,True,0,Grayston Burgess,very rare,0.0
qwen2.5_7b,fp8,0,True,0,Sayaka Ando,very rare,0.0
qwen2.5_7b,fp8,0,True,0,Michael H. Schneider Sr.,very rare,0.0
qwen2.5_7b,fp8,4,False,421,Raffaele Maiello,very rare,0.0
